region,date,mean,median,lower_90,upper_90,lower_50,upper_50
PA,4/23/20,0.939513399,0.945972494,0.874855354,1.007402835,0.932825863,0.98088492
PA,4/24/20,0.93686546,0.944508352,0.866195831,1.001440977,0.928866045,0.979247437
PA,4/25/20,0.934255739,0.941323227,0.867544793,1.000493997,0.930749953,0.981922021
PA,4/26/20,0.931958956,0.9395732,0.860936113,0.9969449,0.930465491,0.98172299
PA,4/27/20,0.929523427,0.938324138,0.856545427,0.992122221,0.927113222,0.978270823
PA,4/28/20,0.92749142,0.937274277,0.858819998,0.994680879,0.923053471,0.975852279
PA,4/29/20,0.926031237,0.936478522,0.86028239,0.99912941,0.921630612,0.974009727
PA,4/30/20,0.924966972,0.93568051,0.860510584,0.999558204,0.921235107,0.974098349
PA,5/1/20,0.924458475,0.934447961,0.85176094,0.995952203,0.925767122,0.978417674
PA,5/2/20,0.924387617,0.93483938,0.854398268,1.002063933,0.92589014,0.979617741
PA,5/3/20,0.924653919,0.934407472,0.839734061,0.994833763,0.920354398,0.97500902
PA,5/4/20,0.926167503,0.937575666,0.842519673,1.001708019,0.924964007,0.979950896
PA,5/5/20,0.927668129,0.93848911,0.840424742,1.000353592,0.929397122,0.983225596
PA,5/6/20,0.929937529,0.940059832,0.84761894,1.006469885,0.9256224,0.98039109
PA,5/7/20,0.933050063,0.943265809,0.855847512,1.010880865,0.931362317,0.98627078
PA,5/8/20,0.936847138,0.946096992,0.853948581,1.012008464,0.926736959,0.981607049
PA,5/9/20,0.941195889,0.949167286,0.870603349,1.026022186,0.928387645,0.982128897
PA,5/10/20,0.945904193,0.95252089,0.86612424,1.023616242,0.928693956,0.983370399
PA,5/11/20,0.951038208,0.956471247,0.87051462,1.032191236,0.92806939,0.982807321
PA,5/12/20,0.956434128,0.960514685,0.881910304,1.04779931,0.932498863,0.987486059
PA,5/13/20,0.962160645,0.967145117,0.871405264,1.041355625,0.944845945,0.99968218
PA,5/14/20,0.967749057,0.972823783,0.879361573,1.050082881,0.94855016,1.004578707
PA,5/15/20,0.973460044,0.975987453,0.890349429,1.065375468,0.952694754,1.00959095
PA,5/16/20,0.978663033,0.981009756,0.887313002,1.072756556,0.951407449,1.01101055
PA,5/17/20,0.983715661,0.985702225,0.87646925,1.07584445,0.955494562,1.02121446
PA,5/18/20,0.988298636,0.989316718,0.883402278,1.095996913,0.951813905,1.022582923
PA,5/19/20,0.992166982,0.992305013,0.874829742,1.104113787,0.963361447,1.040442552
PA,5/20/20,0.995584476,0.994765104,0.86174248,1.110754528,0.952205581,1.036895776
PA,5/21/20,0.998420747,0.998743278,0.860126834,1.137593554,0.945233618,1.040125671
PA,5/22/20,1.000460722,0.999522933,0.843835369,1.148053469,0.938821109,1.044798578
PA,5/23/20,1.002191416,1.001844775,0.843365286,1.172268943,0.93916845,1.054937067
PA,5/24/20,1.003539138,1.002055879,0.849107683,1.216059746,0.932217801,1.055764398
PA,5/25/20,1.004525082,1.002150262,0.846563546,1.244230914,0.922659752,1.052774796
RI,4/7/20,1.08055854,1.067722263,0.908670414,1.232835905,0.981984793,1.097639668
RI,4/8/20,1.077027657,1.065404465,0.917430208,1.216821199,0.98825165,1.098471871
RI,4/9/20,1.071974737,1.061451678,0.917982959,1.20311335,1.011216612,1.114769371
RI,4/10/20,1.064771251,1.056074659,0.937465279,1.196843535,0.998057361,1.094754158
RI,4/11/20,1.056069769,1.049485621,0.928316719,1.178099883,0.987980301,1.079265788
RI,4/12/20,1.046621795,1.038747906,0.913414554,1.154015535,0.991859655,1.078960126
RI,4/13/20,1.036468707,1.028909452,0.904964296,1.143570821,0.97933797,1.063070628
RI,4/14/20,1.025893478,1.020752989,0.908786424,1.143297963,0.977166103,1.060105885
RI,4/15/20,1.014432351,1.010660992,0.89538605,1.134938235,0.969881998,1.050835973
RI,4/16/20,1.002190012,1.000705248,0.880013066,1.114436316,0.967135198,1.045960772
RI,4/17/20,0.989125714,0.991473639,0.87012075,1.099911458,0.957819351,1.036881736
RI,4/18/20,0.975901085,0.981459301,0.867292479,1.095732023,0.9483384,1.026452546
RI,4/19/20,0.963026215,0.970733818,0.843028037,1.07271183,0.942334958,1.020174227
RI,4/20/20,0.950060866,0.959737253,0.832985449,1.060470682,0.928919036,1.008333535
RI,4/21/20,0.938031357,0.951470368,0.819468388,1.047973877,0.926181454,1.007688903
RI,4/22/20,0.927340603,0.940470724,0.806370251,1.041168277,0.905902999,0.991154898
RI,4/23/20,0.918630143,0.932590532,0.794657872,1.035040279,0.901697683,0.989699666
RI,4/24/20,0.912419649,0.925904318,0.800481626,1.043597821,0.898094123,0.987489806
RI,4/25/20,0.908187605,0.92037431,0.778279252,1.027312515,0.891570949,0.981807273
RI,4/26/20,0.905548692,0.917796969,0.763797135,1.016338526,0.874794098,0.965852607
RI,4/27/20,0.904268105,0.915376093,0.790895104,1.043575561,0.872566941,0.963573535
RI,4/28/20,0.903972932,0.914489954,0.770542827,1.025697919,0.867985261,0.961444759
RI,4/29/20,0.904484456,0.915341212,0.779003247,1.039413381,0.872885645,0.965298504
RI,4/30/20,0.905433593,0.915526307,0.783859039,1.050715389,0.886543887,0.978140674
RI,5/1/20,0.907744171,0.918806465,0.774655846,1.04166971,0.890510295,0.979120309
RI,5/2/20,0.910981602,0.923290345,0.76128371,1.030879575,0.892727788,0.982683345
RI,5/3/20,0.914612101,0.925317209,0.775560122,1.043336083,0.893396471,0.984453984
RI,5/4/20,0.918874232,0.929202743,0.778871608,1.04792399,0.900745061,0.990762421
RI,5/5/20,0.924000541,0.934931057,0.792207613,1.065767092,0.909522641,1.001588755
RI,5/6/20,0.92957799,0.940416516,0.810196476,1.092228255,0.896187132,0.990845671
RI,5/7/20,0.935721207,0.944315133,0.780019371,1.059408138,0.901708715,0.999522563
RI,5/8/20,0.942343045,0.948627653,0.768371546,1.056676763,0.90643301,1.006305982
RI,5/9/20,0.949064997,0.951815891,0.79330118,1.084904083,0.914838868,1.013869839
RI,5/10/20,0.954884978,0.957923177,0.799584581,1.09474111,0.917694722,1.015519193
RI,5/11/20,0.95967623,0.961816441,0.804401964,1.10434653,0.919416346,1.020286345
RI,5/12/20,0.963184687,0.964350105,0.782693754,1.090919167,0.92089372,1.02229521
RI,5/13/20,0.965919997,0.968323788,0.801436828,1.110576774,0.919530227,1.023063782
RI,5/14/20,0.968199377,0.970009484,0.804648492,1.112086184,0.917948475,1.025621724
RI,5/15/20,0.969139543,0.971040163,0.814613938,1.129157915,0.915200599,1.027484781
RI,5/16/20,0.968698164,0.968610439,0.809179705,1.141058156,0.905634525,1.022995425
RI,5/17/20,0.967361597,0.968114105,0.816062899,1.172751026,0.916700845,1.035578744
RI,5/18/20,0.965686754,0.9680495,0.778705656,1.156809137,0.908781689,1.030522813
RI,5/19/20,0.963287341,0.969551739,0.759076112,1.147209079,0.898018332,1.028620184
RI,5/20/20,0.961526966,0.967650938,0.77802761,1.181995125,0.897058063,1.034541929
RI,5/21/20,0.95944552,0.963629243,0.754113738,1.188828455,0.906098099,1.050832039
RI,5/22/20,0.958112525,0.96295863,0.723902025,1.184912304,0.884313942,1.039011397
RI,5/23/20,0.956686188,0.962375017,0.697707702,1.181815175,0.86647968,1.031794675
RI,5/24/20,0.95604888,0.963547738,0.671314887,1.175394865,0.902253413,1.074984899
RI,5/25/20,0.956380162,0.961721162,0.69777399,1.205193955,0.872627752,1.049123575
SC,4/7/20,0.964595512,0.966416107,0.750750928,1.146004006,0.909510721,1.044763081
SC,4/8/20,0.967273619,0.968171727,0.76193458,1.134017818,0.905657472,1.035002308
SC,4/9/20,0.973339683,0.976055145,0.785956533,1.144988301,0.905075259,1.02452319
SC,4/10/20,0.981016399,0.982625447,0.798862023,1.132716151,0.926273307,1.036345237
SC,4/11/20,0.9892591,0.989095328,0.824002835,1.142982776,0.928063534,1.035590826
SC,4/12/20,0.996636702,0.994254676,0.827548462,1.136060546,0.93250193,1.038036729
SC,4/13/20,1.002861678,1.000525761,0.84184922,1.143535184,0.947599702,1.053309075
SC,4/14/20,1.008210047,1.004794906,0.851886821,1.157693314,0.94391589,1.049067514
SC,4/15/20,1.009674571,1.008339961,0.847124008,1.158093279,0.943315052,1.047437699
SC,4/16/20,1.010939787,1.009766962,0.869013568,1.170411226,0.949531199,1.054328236
SC,4/17/20,1.012364686,1.010760751,0.851876469,1.156461355,0.962723398,1.067293601
SC,4/18/20,1.010902958,1.011529736,0.859345172,1.159428802,0.954226524,1.058420242
SC,4/19/20,1.009381769,1.009871511,0.855124688,1.146471271,0.95295951,1.054326423
SC,4/20/20,1.006973768,1.007265476,0.844435185,1.137767653,0.961195033,1.058855683
SC,4/21/20,1.004205021,1.003688363,0.849860598,1.145512779,0.958898071,1.056348703
SC,4/22/20,1.001227793,1.000442841,0.867929584,1.160863465,0.940843738,1.038991542
SC,4/23/20,0.998884224,0.99751311,0.857451606,1.14838366,0.94669451,1.042390091
SC,4/24/20,0.996952525,0.998847507,0.85905162,1.150539761,0.950985324,1.047350569
SC,4/25/20,0.994576257,0.996856843,0.85943833,1.143929622,0.949059706,1.042651462
SC,4/26/20,0.991885042,0.994766572,0.862524536,1.158146374,0.953871461,1.051230174
SC,4/27/20,0.992976407,0.993300321,0.856133387,1.155644448,0.956896417,1.056228614
SC,4/28/20,0.994592641,0.99545099,0.859240508,1.151612655,0.946657572,1.048067208
SC,4/29/20,0.997011966,1.000477513,0.850431365,1.152773756,0.938372495,1.043034272
SC,4/30/20,1.001231483,1.003230063,0.845887792,1.141041261,0.947588492,1.054296534
SC,5/1/20,1.005906315,1.008263266,0.85031332,1.151590981,0.962767289,1.070937269
SC,5/2/20,1.010878944,1.013550742,0.851617974,1.156117529,0.973237789,1.084293344
SC,5/3/20,1.017792182,1.019759789,0.841321794,1.144502279,0.972232574,1.081997738
SC,5/4/20,1.025521019,1.023455994,0.88114193,1.188364514,0.981376225,1.093203462
SC,5/5/20,1.032082644,1.025753577,0.888824304,1.199856826,0.978413133,1.087897331
SC,5/6/20,1.038181036,1.034058827,0.891290416,1.205557444,0.970808907,1.077721522
SC,5/7/20,1.043066549,1.039957439,0.893879746,1.203986709,0.988074311,1.095070182
SC,5/8/20,1.048029589,1.043904388,0.900660712,1.213054921,0.992292439,1.099639541
SC,5/9/20,1.055282754,1.047634742,0.928509484,1.233303173,0.982603562,1.092470473
SC,5/10/20,1.060313276,1.054670189,0.91910309,1.222498268,0.995670974,1.105710869
SC,5/11/20,1.067902517,1.062017001,0.929951366,1.233999101,0.986236074,1.09658518
SC,5/12/20,1.076711178,1.068157701,0.937206495,1.242057584,1.001829532,1.114843694
SC,5/13/20,1.083345029,1.076594065,0.925766128,1.235192771,1.001482882,1.113843017
SC,5/14/20,1.090299641,1.080409087,0.942933267,1.269573471,0.995565606,1.113075808
SC,5/15/20,1.093258476,1.082993087,0.936564739,1.273984575,1.007958212,1.125593037
SC,5/16/20,1.096241946,1.082722642,0.952892204,1.302235301,1.003571637,1.124298268
SC,5/17/20,1.096186238,1.085054843,0.931583232,1.302524848,0.993774761,1.124134087
SC,5/18/20,1.092921197,1.084327605,0.928101065,1.315666662,0.988110322,1.123346012
SC,5/19/20,1.090879492,1.082824502,0.89943326,1.28905405,1.000839286,1.142741913
SC,5/20/20,1.088829459,1.081123332,0.888248238,1.299294449,0.998134334,1.145558062
SC,5/21/20,1.083767987,1.078380318,0.871636393,1.306228394,0.993777373,1.148494714
SC,5/22/20,1.07823462,1.072865511,0.852924741,1.311143901,0.988977291,1.153709936
SC,5/23/20,1.071056323,1.063703826,0.823013523,1.307036152,0.98296434,1.156313572
SC,5/24/20,1.062832804,1.055706342,0.822906805,1.317714298,0.958629219,1.14217117
SC,5/25/20,1.054479225,1.052752735,0.813485612,1.340517547,0.94104192,1.131718795
SD,4/7/20,1.028096778,1.018364441,0.79845715,1.276417783,0.92713683,1.084804437
SD,4/8/20,1.019756642,1.008976168,0.791877504,1.246380107,0.920004124,1.068414362
SD,4/9/20,1.008766077,1.00189371,0.78673249,1.221193036,0.920365028,1.059394068
SD,4/10/20,0.995240743,0.990307439,0.777239899,1.186764326,0.916807823,1.051961648
SD,4/11/20,0.980336948,0.97519755,0.798321514,1.194024812,0.906708842,1.036219055
SD,4/12/20,0.964767162,0.96581906,0.745457894,1.148664165,0.912591376,1.039526187
SD,4/13/20,0.948989971,0.956824227,0.779443079,1.18067686,0.889529524,1.022057107
SD,4/14/20,0.936129525,0.947568817,0.731584836,1.156972426,0.896319217,1.028830695
SD,4/15/20,0.927247287,0.941881628,0.714217479,1.146092781,0.892495088,1.027757888
SD,4/16/20,0.923478404,0.942675959,0.686857609,1.14173991,0.890642572,1.02963268
SD,4/17/20,0.925087672,0.946754358,0.688797447,1.130705671,0.898037301,1.039564914
SD,4/18/20,0.931546222,0.946317151,0.687163816,1.126790284,0.885545157,1.033652176
SD,4/19/20,0.943217531,0.953639814,0.726500294,1.150450089,0.877502959,1.020453873
SD,4/20/20,0.958286117,0.959842674,0.742549973,1.163120019,0.897054471,1.04057794
SD,4/21/20,0.973902432,0.972276243,0.770980341,1.178316311,0.906452054,1.05458244
SD,4/22/20,0.988458198,0.980757809,0.790914731,1.193398009,0.913876119,1.059489391
SD,4/23/20,1.003275416,0.996187307,0.801411004,1.202991697,0.926057663,1.070340678
SD,4/24/20,1.017565529,1.007717741,0.816190678,1.229485763,0.924724007,1.073463339
SD,4/25/20,1.031103659,1.021682556,0.826591515,1.243199598,0.960685604,1.108895399
SD,4/26/20,1.044431921,1.036478161,0.827177909,1.248462244,0.946127268,1.087182226
SD,4/27/20,1.054704352,1.042466203,0.844071163,1.25628648,0.956630425,1.099016036
SD,4/28/20,1.060967548,1.047623184,0.84045536,1.272269897,0.9686434,1.112121351
SD,4/29/20,1.062532552,1.046273476,0.856285935,1.280689319,0.987062346,1.130601605
SD,4/30/20,1.059183076,1.044007191,0.846257969,1.265713777,0.962888444,1.106334788
SD,5/1/20,1.050243634,1.039693081,0.86177091,1.258976583,0.982194317,1.120960764
SD,5/2/20,1.036181838,1.030485331,0.841141592,1.227741699,0.962049452,1.097856296
SD,5/3/20,1.019420524,1.015206764,0.842870386,1.228568425,0.932148685,1.065853956
SD,5/4/20,1.001536973,0.998793565,0.836975486,1.22594009,0.929853871,1.063962867
SD,5/5/20,0.982944087,0.986172944,0.782170544,1.178950822,0.931374425,1.072570153
SD,5/6/20,0.96576746,0.970525732,0.790218332,1.19589512,0.894391439,1.041191537
SD,5/7/20,0.950930184,0.960965598,0.741022019,1.155978708,0.904177137,1.049694784
SD,5/8/20,0.939357347,0.952876824,0.724737436,1.155238759,0.886883114,1.035422809
SD,5/9/20,0.933011067,0.949115971,0.722460275,1.160338714,0.887690568,1.033292286
SD,5/10/20,0.9338048,0.949502476,0.718591948,1.159280905,0.885727521,1.035149644
SD,5/11/20,0.941156954,0.95179863,0.739284962,1.16745904,0.871031042,1.021245191
SD,5/12/20,0.954057248,0.962207574,0.737235272,1.172997307,0.892406178,1.041749924
SD,5/13/20,0.969143165,0.972300765,0.766586082,1.199923312,0.907674291,1.057626273
SD,5/14/20,0.985322265,0.985365546,0.76717116,1.220020441,0.892247027,1.044528152
SD,5/15/20,1.002435322,0.99810841,0.761902179,1.223332913,0.934671864,1.091130628
SD,5/16/20,1.017648114,1.009585404,0.788834107,1.253920379,0.931311642,1.088565408
SD,5/17/20,1.02888274,1.01712078,0.823721225,1.307485925,0.9049955,1.071133674
SD,5/18/20,1.036658088,1.026072159,0.810197342,1.318484932,0.934617494,1.109402222
SD,5/19/20,1.042226356,1.037331606,0.794177333,1.311767548,0.919843082,1.104154029
SD,5/20/20,1.04616758,1.038803099,0.769504935,1.310742591,0.944492072,1.134032027
SD,5/21/20,1.049630418,1.039456635,0.785282464,1.332129174,0.905537286,1.104960215
SD,5/22/20,1.052945113,1.041977861,0.761775312,1.330650165,0.92005834,1.120178892
SD,5/23/20,1.053424594,1.03812298,0.752581144,1.327983777,0.94761829,1.14888744
SD,5/24/20,1.053041137,1.038699746,0.771873109,1.353848886,0.945749186,1.146047444
SD,5/25/20,1.051267402,1.037060102,0.769571412,1.369826391,0.931270178,1.136327235
TN,4/7/20,1.065126087,1.060064863,0.89669857,1.2502782,0.990591257,1.115880615
TN,4/8/20,1.076058637,1.069452967,0.908592769,1.23399176,1.005009654,1.120522402
TN,4/9/20,1.087630824,1.080514162,0.941633479,1.241542573,1.012501262,1.11498969
TN,4/10/20,1.099466008,1.089979816,0.952417976,1.23523659,1.034284089,1.132397018
TN,4/11/20,1.111176879,1.100026221,0.980157123,1.252553848,1.036592516,1.131986795
TN,4/12/20,1.120962764,1.107853329,0.979201725,1.253941124,1.058969731,1.153651973
TN,4/13/20,1.129487258,1.115121741,1.007222891,1.285699372,1.0588869,1.155298211
TN,4/14/20,1.13575206,1.118573693,1.003018413,1.285299467,1.051399751,1.147142446
TN,4/15/20,1.139116786,1.119844487,1.009284346,1.287539198,1.065916046,1.160267775
TN,4/16/20,1.138933985,1.122257197,1.003361304,1.268064725,1.050243194,1.15013404
TN,4/17/20,1.135376123,1.118300592,1.00411319,1.261141486,1.050059867,1.150591578
TN,4/18/20,1.127967247,1.112297302,0.998989646,1.256134562,1.050399068,1.150522703
TN,4/19/20,1.117653106,1.10373808,1.006095061,1.251325715,1.051573032,1.143482815
TN,4/20/20,1.104102807,1.090284623,0.999027182,1.237751245,1.031213191,1.120094272
TN,4/21/20,1.088069575,1.076101221,0.978352618,1.207080543,1.020063619,1.104117568
TN,4/22/20,1.069305849,1.059630519,0.964613456,1.18000543,1.011288616,1.092026519
TN,4/23/20,1.048782705,1.040252876,0.934468002,1.146379465,0.985706082,1.06126828
TN,4/24/20,1.027049656,1.02349716,0.922839047,1.130503483,0.96958555,1.042972747
TN,4/25/20,1.005143314,1.004756802,0.895447899,1.112111292,0.963517735,1.033148099
TN,4/26/20,0.983937208,0.98663678,0.870113882,1.092065671,0.962347155,1.032639764
TN,4/27/20,0.964777327,0.971379603,0.846010079,1.076469195,0.94719876,1.022680176
TN,4/28/20,0.947976736,0.956456603,0.81901722,1.064694279,0.912312283,0.992139866
TN,4/29/20,0.934497526,0.943690926,0.806926287,1.060497421,0.916036395,0.998841897
TN,4/30/20,0.925408647,0.936459071,0.788511706,1.040992311,0.896394322,0.98242793
TN,5/1/20,0.92096833,0.931949647,0.786447289,1.032122358,0.908641924,0.996320388
TN,5/2/20,0.92140902,0.932766826,0.804985957,1.046267928,0.905121218,0.989564554
TN,5/3/20,0.927286498,0.937571223,0.804861174,1.040714185,0.905261113,0.986629621
TN,5/4/20,0.937692875,0.945109271,0.82642128,1.056074225,0.919548082,0.997801308
TN,5/5/20,0.950530169,0.95436794,0.836987436,1.065508618,0.919974618,0.994792632
TN,5/6/20,0.964061011,0.964964456,0.845664849,1.076390313,0.935831967,1.010571613
TN,5/7/20,0.976260459,0.97485273,0.861292732,1.10142132,0.937171447,1.014190976
TN,5/8/20,0.986513144,0.98493648,0.863843939,1.100992138,0.953920439,1.031496358
TN,5/9/20,0.994857328,0.993717234,0.880452039,1.119529208,0.944279447,1.024857586
TN,5/10/20,1.001838421,0.998947926,0.884338557,1.125893153,0.956731325,1.039455293
TN,5/11/20,1.008532169,1.00524999,0.887462521,1.13524389,0.962345043,1.047175363
TN,5/12/20,1.013919554,1.010650904,0.890456013,1.14717712,0.95392367,1.04338875
TN,5/13/20,1.019607062,1.015930195,0.895469559,1.152939452,0.969238507,1.06334411
TN,5/14/20,1.0253168,1.020837389,0.908247788,1.172456303,0.97588446,1.066742517
TN,5/15/20,1.031049704,1.028305347,0.900412085,1.175704871,0.972650285,1.068273714
TN,5/16/20,1.035635508,1.030137437,0.897807225,1.183725255,0.975261383,1.072661195
TN,5/17/20,1.03896549,1.034413159,0.876526473,1.187145333,0.97489785,1.075709197
TN,5/18/20,1.040965911,1.036001061,0.877237639,1.197002626,0.967760529,1.074620549
TN,5/19/20,1.041476233,1.035624913,0.860251918,1.201696255,0.960984355,1.075054181
TN,5/20/20,1.040801254,1.03445812,0.847942931,1.204249253,0.958016138,1.081993436
TN,5/21/20,1.038917977,1.032441918,0.812299499,1.203280644,0.969657799,1.103639297
TN,5/22/20,1.03595184,1.029569412,0.825136736,1.244427738,0.966130924,1.108843611
TN,5/23/20,1.031881273,1.02667944,0.802968158,1.24237263,0.959889028,1.109375699
TN,5/24/20,1.027305149,1.025857579,0.771421471,1.232828679,0.958089163,1.117512103
TN,5/25/20,1.022491335,1.022684342,0.749876563,1.241845894,0.938790968,1.106465578
TX,4/7/20,0.954865407,0.961401562,0.830229446,1.05854873,0.92878944,1.012456061
TX,4/8/20,0.960701731,0.96481973,0.867059089,1.065670916,0.933781946,1.009226142
TX,4/9/20,0.967089434,0.97039552,0.876088304,1.053439704,0.93776002,1.005175538
TX,4/10/20,0.97518613,0.977615227,0.899039712,1.064007812,0.953850401,1.011967146
TX,4/11/20,0.983826099,0.986488189,0.904537113,1.055764381,0.966033549,1.017190354
TX,4/12/20,0.993891187,0.995287137,0.923828483,1.066157965,0.974439947,1.024630133
TX,4/13/20,1.003983775,1.002595084,0.929516879,1.070244739,0.980159008,1.027876863
TX,4/14/20,1.014407366,1.011731734,0.942758984,1.081091372,0.989702947,1.036020636
TX,4/15/20,1.024380966,1.020241692,0.956805088,1.093683507,0.988997794,1.035329396
TX,4/16/20,1.034612155,1.026865325,0.97520515,1.116946715,0.997236053,1.044219304
TX,4/17/20,1.043679933,1.03515848,0.976686503,1.117474577,1.00607515,1.054063767
TX,4/18/20,1.052088976,1.042065127,0.982525497,1.127548393,1.008894635,1.058919124
TX,4/19/20,1.059252503,1.048687878,0.988474918,1.134497807,1.011206931,1.063247453
TX,4/20/20,1.065569381,1.053935603,0.996580993,1.14282474,1.008423031,1.062062589
TX,4/21/20,1.070718723,1.05976652,0.997706691,1.149600857,1.021499155,1.075676934
TX,4/22/20,1.07448459,1.064223313,1.006429262,1.161649626,1.020055734,1.075252648
TX,4/23/20,1.077323335,1.068316606,1.008336516,1.164346249,1.028471605,1.085115037
TX,4/24/20,1.07892972,1.071392112,1.008543818,1.162467575,1.034108492,1.093217946
TX,4/25/20,1.079896201,1.072778889,1.013547197,1.167737912,1.030077353,1.089448246
TX,4/26/20,1.079552472,1.072515082,1.004669342,1.156469368,1.038957694,1.096658834
TX,4/27/20,1.078554318,1.071177818,1.000907607,1.154441774,1.034762326,1.093432312
TX,4/28/20,1.076782397,1.06837738,1.002220474,1.149613034,1.032838475,1.091400015
TX,4/29/20,1.07406294,1.066728259,1.001501535,1.149188215,1.035213516,1.091216486
TX,4/30/20,1.070700904,1.063058834,0.998697864,1.142896849,1.02249612,1.079261131
TX,5/1/20,1.066209445,1.058808048,1.004877288,1.144358334,1.015520003,1.068875935
TX,5/2/20,1.061366235,1.053380617,0.996136175,1.128632422,1.020981235,1.07104619
TX,5/3/20,1.055355312,1.049135614,0.993322911,1.119490189,1.014485484,1.060818941
TX,5/4/20,1.049095615,1.042071239,0.989338935,1.114845308,1.012268625,1.056133729
TX,5/5/20,1.042034485,1.036584323,0.977368988,1.100247201,1.009749327,1.050687077
TX,5/6/20,1.033803233,1.029101028,0.981031609,1.098235345,1.001440967,1.041697531
TX,5/7/20,1.024984831,1.020545306,0.96819149,1.08463892,1.000149943,1.039933995
TX,5/8/20,1.015282278,1.012969033,0.956601576,1.071184555,0.986078411,1.026919919
TX,5/9/20,1.004922874,1.004256895,0.948824477,1.064215283,0.981645823,1.023853304
TX,5/10/20,0.994443793,0.995467029,0.931313306,1.052422141,0.969832865,1.014590368
TX,5/11/20,0.983615257,0.985452442,0.91841418,1.046244049,0.971164245,1.014725721
TX,5/12/20,0.972575513,0.977489704,0.905818185,1.037134225,0.958409257,1.004737175
TX,5/13/20,0.962279807,0.969162299,0.892727482,1.029545913,0.954184963,1.002960014
TX,5/14/20,0.952417897,0.960531383,0.880335976,1.025113384,0.939434587,0.991009037
TX,5/15/20,0.943575472,0.951481413,0.863877948,1.016558546,0.937046184,0.992693957
TX,5/16/20,0.935419122,0.944079159,0.852030034,1.018191767,0.920245677,0.981696618
TX,5/17/20,0.928048169,0.937297891,0.839360692,1.015696307,0.918643428,0.983578595
TX,5/18/20,0.922000945,0.932123867,0.823802756,1.013404909,0.902918897,0.973891547
TX,5/19/20,0.917091789,0.929169453,0.816635002,1.020845468,0.893736807,0.971319267
TX,5/20/20,0.912762495,0.923538344,0.797406645,1.020042241,0.901675029,0.985054745
TX,5/21/20,0.909484526,0.921532484,0.78570837,1.025229538,0.885242206,0.973231872
TX,5/22/20,0.906979208,0.918658604,0.770384299,1.03651288,0.889675958,0.987615412
TX,5/23/20,0.905035283,0.919580881,0.763242809,1.0612814,0.877204915,0.981542796
TX,5/24/20,0.904144,0.919341483,0.733275032,1.053757889,0.873020678,0.987134923
TX,5/25/20,0.904061331,0.920632306,0.727501765,1.074805279,0.861858384,0.984020716
UT,4/7/20,1.06483953,1.053138216,0.852850032,1.301443586,0.97490941,1.11704566
UT,4/8/20,1.067110199,1.054326053,0.894604323,1.30044973,0.969635483,1.104667474
UT,4/9/20,1.069023097,1.056184156,0.8927825,1.263265147,0.987255147,1.11011934
UT,4/10/20,1.071851025,1.058794366,0.907388849,1.263590847,0.991213284,1.107741077
UT,4/11/20,1.074744991,1.061117861,0.906121973,1.247974676,0.990423585,1.10539862
UT,4/12/20,1.077306409,1.065221278,0.909544612,1.246144623,1.007484261,1.121796721
UT,4/13/20,1.078240047,1.068102602,0.909222096,1.237909592,0.991957903,1.111840708
UT,4/14/20,1.07647923,1.068902842,0.90402265,1.238920549,1.00082039,1.119895897
UT,4/15/20,1.072809505,1.062669918,0.927347493,1.267120809,1.016703734,1.13472583
UT,4/16/20,1.06802409,1.058394868,0.922970618,1.251392765,1.00597634,1.120837736
UT,4/17/20,1.06308959,1.05529227,0.905795831,1.221343864,1.001726218,1.109837322
UT,4/18/20,1.058083604,1.051928172,0.924346772,1.235578464,1.008047951,1.109821084
UT,4/19/20,1.05203825,1.044946825,0.891283479,1.201725536,1.00005843,1.097882635
UT,4/20/20,1.045931703,1.037958495,0.886627877,1.201391822,0.983391757,1.082091559
UT,4/21/20,1.039173552,1.033721408,0.858180137,1.176844774,0.984553558,1.083828232
UT,4/22/20,1.031369002,1.027297515,0.87819276,1.196525798,0.978456115,1.080414182
UT,4/23/20,1.024300188,1.022902745,0.879908825,1.194793936,0.960633211,1.064132463
UT,4/24/20,1.018046501,1.018799172,0.873395727,1.186832562,0.973056687,1.077604957
UT,4/25/20,1.012691211,1.013577441,0.871224597,1.181961082,0.964851139,1.06828645
UT,4/26/20,1.009024289,1.009209961,0.846172727,1.157504119,0.949579453,1.050896698
UT,4/27/20,1.006341925,1.007611004,0.865540611,1.173303918,0.955329052,1.057979521
UT,4/28/20,1.005274272,1.005374106,0.857720722,1.16668837,0.956258864,1.058301214
UT,4/29/20,1.005205605,1.005877837,0.871233947,1.172447208,0.946572245,1.0474914
UT,4/30/20,1.005340429,1.005637923,0.861545367,1.170718864,0.947566341,1.048711416
UT,5/1/20,1.006070579,1.00673245,0.845186241,1.149946239,0.94578768,1.04768576
UT,5/2/20,1.00625181,1.005068508,0.839869679,1.143546395,0.944468694,1.043334333
UT,5/3/20,1.006505794,1.003694934,0.845511964,1.147759056,0.953156621,1.056489692
UT,5/4/20,1.007275227,1.004693094,0.858152697,1.164913184,0.958855957,1.059526879
UT,5/5/20,1.009111272,1.004170613,0.852572893,1.156263528,0.953259206,1.055301767
UT,5/6/20,1.011237873,1.008805322,0.859428085,1.157676428,0.955285365,1.057785068
UT,5/7/20,1.014161735,1.01078465,0.876309625,1.171428979,0.950756685,1.054610449
UT,5/8/20,1.01747364,1.012005993,0.863282558,1.16716847,0.949594178,1.054170038
